tweet_id,tweet,class
10779995,Secondary leukemia in a child with neuroblastoma while on oral etoposide: what is the cause?,1
10779995,"The authors present a case of t-AML that developed in a child with metastatic neuroblastoma 18 months after he received oral etoposide, given for palliation purpose.",1
10803790,"BACKGROUND: Cyanamide, an aversive agent widely used in Japan, is known to induce various degrees of hepatic lesion with ground-glass inclusion bodies.",1
10803790,Case 2: A 43-year-old male alcoholic remained completely abstinent with cyanamide treatment for 5 years and complained of general fatigue.,1
10803790,Case 3: A 29-year-old female alcoholic complained of general fatigue and a slight fever after 1.5 years of abstinence with cyanamide treatment.,1
10803790,Case 4: A 61-year-old male alcoholic who remained completely abstinent while taking cyanamide for 3 years showed slight elevation of serum transaminases.,1
10803790,"CONCLUSION: In some abstainers who take cyanamide for several years, thin septum-like liver fibrosis progresses along with the emergence of ground-glass hepatocytes.",1
10803790,Cyanamide-induced liver dysfunction after abstinence in alcoholics: a long-term follow-up study on four cases.,1
10803790,"When cyanamide-treated alcoholics relapse into drinking, more severe inflammation develops in the liver.",1
10808214,A patient with an allergy to a macrolide antibiotic was given tacrolimus and developed a sudden cutaneous reaction.,1
10812579,A 77-year-old woman with no history of epilepsy presented a probable nonconvulsive status epilepticus while receiving continuous intravenous morphine for back pain relating to vertebral metastasis of a malignant lymphoma.,1
10812579,A generalized tonic-clonic seizure occurred a few minutes after injection of the morphine antagonist naloxone.,1
10812579,Nonconvulsive status epilepticus: the role of morphine and its antagonist.,1
1082426,Spontaneous bacterial peritonitis induced by intraarterial vasopressin therapy.,1
10840527,"Although the literature on the use of risperidone in elderly patients with dementia consists largely of uncontrolled trials, case reports, and chart reviews, it appears that this agent is effective for managing agitation in this population and does so with a low frequency of extrapyramidal symptoms (EPS).",1
10870485,"Three months following splenectomy, multiple abscesses occurred in the muscles of both thighs while the patient was receiving the third course of the CHOP regimen.",1
1087773,"After seven months' continuous treatment for suspected tuberculosis with rifampicin and ethambutol a nine-year-old boy developed polyarthritis, rash and hepatitis in association with anti-native DNA antibodies and positive antinuclear factor.",1
1087773,"Polyarthritis, hepatitis and anti-native DNA antibodies after treatment with ethambutol and rifampicin.",1
10879669,A case of normotensive scleroderma renal crisis after high-dose methylprednisolone treatment.,1
10885900,HUS has been reported after several anticancer chemotherapies and most often after mitomycin C-based chemotherapy regimens.,1
10885900,Severe hemolytic uremic syndrome in an advanced ovarian cancer patient treated with carboplatin and gemcitabine.,1
10885900,"We present a case of HUS in an advanced ovarian cancer patient treated with carboplatin and gemcitabine, and described its favorable outcome after chemotherapy interruption and supportive care with a 1 year follow-up.",1
10891991,"An evaluation of ovarian structure and function should be considered in women of reproductive age being treated with valproate for epilepsy, especially if they develop menstrual cycle disturbances during treatment.",1
10891991,"BACKGROUND: Reproductive endocrine disorders characterized by menstrual disorders, polycystic ovaries, and hyperandrogenism seem to be common among women treated with sodium valproate for epilepsy.",1
10891991,CONCLUSIONS: The 3 cases presented here illustrate the development of reproductive endocrine disorders after the initiation of valproate therapy in women with epilepsy.,1
10891991,OBJECTIVE: To describe the development of valproate-related reproductive endocrine disorders in women with epilepsy.,1
10891991,PATIENTS: Three patients developed a reproductive endocrine disorder during treatment with valproate.,1
10891991,RESULTS: Replacing valproate with lamotrigine resulted in a decrease in serum testosterone concentrations in all 3 women.,1
10891991,"The polycystic changes disappeared from the ovaries in 2 of the women after valproate therapy was discontinued, and the 2 women who had gained weight and developed amenorrhea while being treated with valproate lost weight and resumed menstruating after the change in medication.",1
10897389,"However, recurrent staphylococcus aureus sepsis developed during CyA therapy.",1
10897389,Recurrent septicemia with lethal outcome during and after cyclosporine therapy in severe ulcerative colitis.,1
10904571,A 60 year-old woman with chronic renal failure developed acute proximal muscle weakness after receiving a regular dosage of colchicine.,1
10904571,Colchicine-induced myopathy in renal failure.,1
10904571,Muscle biopsy revealed variation in muscle fiber size and few vacuolated fibers which were features of colchicine-induced myopathy.,1
10907391,A third patient experienced disabling neurotoxicity in the extremity of a prior ulnar nerve and tendon transposition after receiving paclitaxel.,1
10907391,Phantom limb pain as a manifestation of paclitaxel neurotoxicity.,1
10907391,Physicians should be aware that PLP can occur after initiation of paclitaxel.,1
10907391,We describe 2 patients with prior amputation who experienced phantom limb pain (PLP) after receiving paclitaxel therapy.,1
10923593,Skin manifestations of a case of phenylbutazone-induced serum sickness-like reactions.,1
10928688,Our experience supports hemodialysis for ESRF patients with atenolol toxicity.,1
10963515,Allergic reaction to gemfibrozil manifesting as eosinophilic gastroenteritis.,1
10963515,We describe a case of EGE manifested as an allergy to gemfibrozil.,1
10970989,This is the second report of lactic acidosis in a patient on stavudine and lamivudine.,1
10970989,We present an AIDS patient with severe and prolonged lactic acidosis on stavudine and lamivudine.,1
10981493,"Ataxia caused by propafenone has been reported to the pharmaceutical companies and drug monitoring agencies, but has not been well described or emphasized in the medical literature.",1
10981493,A wide variety of adverse central nervous system effects have been reported in association with propafenone; dizziness is the most common.,1
10981493,Propafenone-induced ataxia: report of three cases.,1
10981493,We describe 3 elderly patients with moderate to severe ataxia that occurred while they were taking propafenone.,1
10987357,"A 74-year-old man received oral administration of pilsicainide, a pure sodium channel blocker with slow recovery kinetics, to convert paroxysmal atrial fibrillation to sinus rhythm and developed loss of consciousness two days later.",1
10987357,"When pilsicainide is prescribed in patients with coronary artery disease or renal dysfunction, close attention must be paid to avoid life-threatening arrhythmias due to high plasma concentrations of the drug.",1
11001600,"The cases are important in documenting that drug-induced dystonias do occur in patients with dementia, that risperidone appears to have contributed to dystonia among elderly patients, and that the categorization of dystonic reactions needs further clarification.",1
11008259,Provocation of non-convulsive status epilepticus by tiagabine in three adolescent patients.,1
11008259,The events of non-convulsive status epilepticus subsided following reduction in tiagabine dosages.,1
11008259,This is the first report of non-convulsive status epilepticus provoked by tiagabine in adolescent patients.,1
110153,There have been many reports of probable lithium-induced organic brain syndromes occurring when serum lithium levels are within or close to the therapeutic range.,1
110153,"When the acute manic state is characterized by marked psychotic symptoms and intense anxiety, it may be associated with increased vulnerability to the development of severe lithium neurotoxicity.",1
